"campaign_id","channel","region","month","fiscal_year","month_number","new_users","active_customers","orders","impressions","clicks","net_revenue","refund_leakage","gross_margin","marketing_spend","contribution_profit","roas","cac","gross_margin_pct","refund_rate_pct","revenue_per_customer"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2024-09-01",2024,9,"10","38","58","159954","5888","8373.82","1811.13","3024.23","8848.37","-6310.25","0.95","884.84","36.12","13.79","220.36"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2024-10-01",2024,10,"11","48","69","212569","7203","12882.56","4110.83","3881.31","10133.67","-6835.68","1.27","921.24","30.13","14.49","268.39"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2024-11-01",2024,11,"11","69","116","253873","7986","22898.91","1982.55","7099.07","11529.16","-5492.20","1.99","1048.11","31.00","10.34","331.87"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2024-12-01",2024,12,"20","76","128","250385","8266","26084.60","2559.47","7455.45","12288.30","-6003.81","2.12","614.42","28.58","9.38","343.22"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2025-01-01",2025,1,"10","48","80","170763","5473","15263.47","2551.17","5016.95","7825.74","-3520.46","1.95","782.57","32.87","8.75","317.99"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2025-02-01",2025,2,"9","34","50","129900","4865","7046.50","1139.10","2195.81","6671.83","-4874.65","1.06","741.31","31.16","10.00","207.25"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2025-03-01",2025,3,"11","47","74","175206","6831","15529.66","1327.91","4528.37","9527.93","-5660.05","1.63","866.18","29.16","8.11","330.42"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2025-04-01",2025,4,"10","51","75","186084","5923","12813.17","293.61","3934.68","9405.54","-6185.50","1.36","940.55","30.71","2.67","251.24"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2025-05-01",2025,5,"7","49","81","207286","6612","15693.55","3354.19","4785.92","9965.40","-5906.06","1.57","1423.63","30.50","7.41","320.28"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2025-06-01",2025,6,"14","44","61","187522","6461","10158.28","3707.82","3173.29","9362.66","-6713.02","1.08","668.76","31.24","9.84","230.87"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2025-07-01",2025,7,"10","43","60","196398","6421","9703.57","440.10","3073.41","8665.48","-6095.29","1.12","866.55","31.67","6.67","225.66"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2025-08-01",2025,8,"10","49","81","189447","5675","14611.38","1653.18","4394.78","8776.79","-5098.95","1.66","877.68","30.08","7.41","298.19"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2025-09-01",2025,9,"14","51","79","219569","6393","10683.44","1832.88","3574.48","8625.64","-5733.60","1.24","616.12","33.46","11.39","209.48"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2025-10-01",2025,10,"10","59","93","218791","8376","13892.10","5490.33","4507.24","11795.30","-8099.13","1.18","1179.53","32.44","7.53","235.46"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2025-11-01",2025,11,"10","86","168","280744","9292","28713.30","4410.65","8858.75","12746.21","-5404.38","2.25","1274.62","30.85","9.52","333.88"
"Amazon Ads_PROMO_3","Amazon Ads","EMEA","2025-12-01",2025,12,"16","104","223","380417","11375","35075.77","9249.22","11796.11","16337.50","-6499.56","2.15","1021.09","33.63","9.42","337.27"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2023-01-01",2023,1,"3","2","3","48894","1714","235.65","0.00","75.66","2606.12","-2555.80","0.09","868.71","32.11","0.00","117.83"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2023-02-01",2023,2,"0","2","9","39089","1437","1291.50","558.29","356.18","2091.15","-1819.46","0.62",NULL,"27.58","22.22","645.75"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2023-03-01",2023,3,"1","3","11","65244","2380","2101.36","294.28","607.53","3573.85","-3073.33","0.59","3573.85","28.91","9.09","700.45"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2023-04-01",2023,4,"1","5","15","67189","2328","1587.66","0.00","544.89","3208.84","-2781.35","0.49","3208.84","34.32","0.00","317.53"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2023-05-01",2023,5,"4","6","12","65220","2415","1001.89","154.17","445.21","3454.24","-3096.98","0.29","863.56","44.44","16.67","166.98"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2023-06-01",2023,6,"3","9","11","68048","2333","1812.57","96.81","478.40","3297.34","-2908.75","0.55","1099.11","26.39","9.09","201.40"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2023-07-01",2023,7,"1","8","17","81534","2497","1881.08","0.00","588.90","3519.04","-3109.70","0.53","3519.04","31.31","0.00","235.14"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2023-08-01",2023,8,"6","9","21","75813","2577","1305.02","387.71","560.04","3638.01","-3233.49","0.36","606.34","42.91","19.05","145.00"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2023-09-01",2023,9,"7","17","32","56209","2219","4680.43","0.00","1639.42","3261.15","-1933.64","1.44","465.88","35.03","0.00","275.32"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2023-10-01",2023,10,"5","22","39","87947","2936","3455.93","0.00","1275.71","4235.57","-3295.24","0.82","847.11","36.91","0.00","157.09"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2023-11-01",2023,11,"6","27","52","89094","3308","5459.12","443.20","1933.78","4753.67","-3250.71","1.15","792.28","35.42","7.69","202.19"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2023-12-01",2023,12,"5","26","50","114663","3994","4984.00","459.84","1849.42","5752.64","-4331.53","0.87","1150.53","37.11","6.00","191.69"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2024-01-01",2024,1,"2","24","36","80506","2354","2875.45","1399.47","1044.08","3452.04","-2677.24","0.83","1726.02","36.31","13.89","119.81"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2024-02-01",2024,2,"4","19","27","57388","1899","2515.74","152.28","904.35","2722.10","-2037.20","0.92","680.53","35.95","7.41","132.41"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2024-03-01",2024,3,"2","20","41","82584","2548","2522.39","2037.43","960.77","3823.76","-3156.21","0.66","1911.88","38.09","9.76","126.12"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2024-04-01",2024,4,"2","18","39","72431","2374","3678.12","651.90","1164.30","3317.28","-2445.36","1.11","1658.64","31.65","12.82","204.34"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2024-05-01",2024,5,"3","23","34","78321","2687","5142.15","765.05","1784.45","3757.01","-2276.73","1.37","1252.34","34.70","5.88","223.57"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2024-06-01",2024,6,"5","18","27","87405","2786","3808.95","285.63","1073.34","4062.43","-3230.64","0.94","812.49","28.18","11.11","211.61"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2024-07-01",2024,7,"2","21","34","95551","3112","3086.82","1617.81","1218.75","4211.54","-3277.02","0.73","2105.77","39.48","8.82","146.99"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2024-08-01",2024,8,"9","21","34","75681","2997","2441.25","1591.99","960.83","4055.04","-3347.10","0.60","450.56","39.36","11.76","116.25"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2024-09-01",2024,9,"3","20","29","80124","3071","4587.85","131.81","1309.27","4632.20","-3571.62","0.99","1544.07","28.54","6.90","229.39"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2024-10-01",2024,10,"9","28","46","113243","3650","5226.73","109.28","2111.05","5547.00","-3857.73","0.94","616.33","40.39","4.35","186.67"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2024-11-01",2024,11,"8","43","83","111257","3961","9328.40","1435.61","3159.58","5863.27","-3368.05","1.59","732.91","33.87","7.23","216.94"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2024-12-01",2024,12,"5","46","75","107676","4271","7089.67","904.87","2519.46","6430.38","-4494.44","1.10","1286.08","35.54","9.33","154.12"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2025-01-01",2025,1,"4","23","38","83878","2726","3750.36","0.00","1380.27","3941.34","-2914.21","0.95","985.34","36.80","0.00","163.06"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2025-02-01",2025,2,"3","20","27","60441","2332","2832.30","234.90","926.33","3412.99","-2697.01","0.83","1137.66","32.71","3.70","141.62"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2025-03-01",2025,3,"2","27","29","100686","3166","3003.78","0.00","1002.50","4548.97","-3811.63","0.66","2274.49","33.37","0.00","111.25"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2025-04-01",2025,4,"4","19","38","76127","2823","4469.43","519.14","1442.78","4256.32","-3138.20","1.05","1064.08","32.28","5.26","235.23"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2025-05-01",2025,5,"8","24","43","100579","3598","4848.83","1288.57","1634.09","5319.39","-4027.53","0.91","664.92","33.70","11.63","202.03"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2025-06-01",2025,6,"5","23","42","99530","3305","4703.38","55.53","1531.34","4822.56","-3643.34","0.98","964.51","32.56","2.38","204.49"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2025-07-01",2025,7,"4","31","58","117793","3299","5834.33","331.34","2122.77","4415.94","-2800.68","1.32","1103.99","36.38","3.45","188.20"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2025-08-01",2025,8,"5","30","52","90105","3161","4192.07","2055.08","1566.22","4802.34","-3698.84","0.87","960.47","37.36","3.85","139.74"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2025-09-01",2025,9,"7","33","68","113024","3669","9746.01","1376.47","2635.07","5291.23","-3254.60","1.84","755.89","27.04","5.88","295.33"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2025-10-01",2025,10,"2","29","74","117812","3794","10638.14","2855.32","3056.10","5341.19","-2902.24","1.99","2670.60","28.73","10.81","366.83"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2025-11-01",2025,11,"2","50","116","136793","4776","11973.13","1894.19","3809.44","6803.41","-3940.30","1.76","3401.71","31.82","6.03","239.46"
"Amazon Ads_PROMO_3","Amazon Ads","LATAM","2025-12-01",2025,12,"6","58","156","181967","6179","19636.93","991.38","6123.21","8102.69","-3324.11","2.42","1350.45","31.18","5.77","338.57"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2023-01-01",2023,1,"9","5","5","157304","5240","1432.80","0.00","423.96","7409.43","-7045.71","0.19","823.27","29.59","0.00","286.56"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2023-02-01",2023,2,"8","7","18","144745","4942","2145.40","2922.67","698.17","6520.91","-5967.74","0.33","815.11","32.54","22.22","306.49"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2023-03-01",2023,3,"6","11","19","214541","6492","1685.71","3973.57","593.59","8924.68","-8429.24","0.19","1487.45","35.21","47.37","153.25"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2023-04-01",2023,4,"7","17","23","153485","5754","5588.44","1940.16","1701.85","8319.04","-6855.07","0.67","1188.43","30.45","13.04","328.73"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2023-05-01",2023,5,"13","22","36","172216","5953","8163.25","3015.90","2630.43","8624.70","-6354.86","0.95","663.44","32.22","8.33","371.06"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2023-06-01",2023,6,"4","24","44","141036","5253","9292.47","2079.54","2768.61","7862.95","-5510.94","1.18","1965.74","29.79","11.36","387.19"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2023-07-01",2023,7,"10","28","43","181554","5709","8602.50","2698.34","2978.45","7712.09","-5120.08","1.12","771.21","34.62","9.30","307.23"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2023-08-01",2023,8,"5","26","42","190748","6576","9295.36","1764.42","2709.62","9736.47","-7426.51","0.95","1947.29","29.15","11.90","357.51"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2023-09-01",2023,9,"14","31","50","210933","6873","9479.85","3802.44","2821.69","9865.74","-7467.10","0.96","704.70","29.77","14.00","305.80"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2023-10-01",2023,10,"14","29","55","245882","8580","9831.66","2199.22","3078.55","10675.32","-8103.50","0.92","762.52","31.31","9.09","339.02"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2023-11-01",2023,11,"14","54","88","242553","8937","17692.06","3785.05","5875.43","11978.17","-6914.98","1.48","855.58","33.21","12.50","327.63"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2023-12-01",2023,12,"17","54","80","274043","9404","15441.91","4458.54","4634.62","13247.78","-9289.25","1.17","779.28","30.01","15.00","285.96"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2024-01-01",2024,1,"13","48","73","154720","4991","10851.53","1391.84","3870.83","6834.32","-3618.32","1.59","525.72","35.67","10.96","226.07"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2024-02-01",2024,2,"7","35","44","165566","5625","7356.30","1800.14","2699.94","7477.04","-5163.91","0.98","1068.15","36.70","9.09","210.18"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2024-03-01",2024,3,"8","43","67","172724","5694","13408.62","2007.83","4321.09","8391.21","-4647.79","1.60","1048.90","32.23","16.42","311.83"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2024-04-01",2024,4,"6","37","51","155836","5533","13074.23","3010.68","3752.42","8751.83","-5509.69","1.49","1458.64","28.70","5.88","353.36"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2024-05-01",2024,5,"8","36","49","202610","7737","7358.79","1144.49","2819.10","10384.57","-7956.94","0.71","1298.07","38.31","12.24","204.41"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2024-06-01",2024,6,"7","36","57","220850","6544","8658.56","1589.11","3039.13","9689.53","-7136.87","0.89","1384.22","35.10","7.02","240.52"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2024-07-01",2024,7,"17","39","54","200607","7355","7772.81","1920.09","2798.65","10403.73","-8048.57","0.75","611.98","36.01","14.81","199.30"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2024-08-01",2024,8,"19","47","76","205099","6523","14310.93","2085.61","4463.69","8879.85","-5074.91","1.61","467.36","31.19","7.89","304.49"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2024-09-01",2024,9,"13","47","61","218943","7307","12021.68","1620.23","3894.22","11128.54","-7777.90","1.08","856.04","32.39","13.11","255.78"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2024-10-01",2024,10,"15","60","79","226562","7835","16568.82","2193.67","5273.29","11746.12","-7203.20","1.41","783.07","31.83","7.59","276.15"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2024-11-01",2024,11,"21","85","138","281054","9491","31365.07","4772.84","9575.86","13541.34","-5311.19","2.32","644.83","30.53","7.25","369.00"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2024-12-01",2024,12,"15","99","157","358260","11503","36869.41","4293.18","11227.70","17173.37","-7538.09","2.15","1144.89","30.45","7.64","372.42"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2025-01-01",2025,1,"19","53","67","214375","6794","13485.57","484.51","4703.97","9825.41","-5764.50","1.37","517.13","34.88","4.48","254.44"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2025-02-01",2025,2,"8","52","68","159352","5863","10659.28","1309.52","3487.75","8414.15","-5532.75","1.27","1051.77","32.72","7.35","204.99"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2025-03-01",2025,3,"8","48","72","184073","6655","14200.73","3708.92","4391.58","9876.04","-6173.36","1.44","1234.51","30.93","8.33","295.85"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2025-04-01",2025,4,"14","58","74","237022","6939","18932.28","391.44","5968.27","10281.39","-5060.99","1.84","734.39","31.52","4.05","326.42"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2025-05-01",2025,5,"22","58","79","208581","8206","19523.08","1954.16","5982.32","11403.45","-6182.17","1.71","518.34","30.64","8.86","336.60"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2025-06-01",2025,6,"17","60","102","185954","7762","18563.40","3461.26","6297.46","10600.01","-5209.96","1.75","623.53","33.92","12.75","309.39"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2025-07-01",2025,7,"13","68","115","214165","7865","22357.88","4408.05","7370.75","10762.75","-4469.79","2.08","827.90","32.97","8.70","328.79"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2025-08-01",2025,8,"9","65","103","240644","7936","18174.86","5585.37","5663.41","11892.45","-7155.43","1.53","1321.38","31.16","11.65","279.61"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2025-09-01",2025,9,"18","72","116","274594","8232","22324.85","7225.65","7732.09","11274.03","-4531.68","1.98","626.34","34.63","12.93","310.07"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2025-10-01",2025,10,"13","63","94","282524","10071","22940.10","7315.95","7008.83","13305.77","-7203.44","1.72","1023.52","30.55","12.77","364.13"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2025-11-01",2025,11,"21","123","251","281814","10699","46540.91","5702.63","15756.71","15068.18","-1618.21","3.09","717.53","33.86","7.17","378.38"
"Amazon Ads_PROMO_3","Amazon Ads","North America","2025-12-01",2025,12,"20","131","284","364656","11531","57153.07","8487.30","17656.67","16477.89","-1328.70","3.47","823.89","30.89","11.62","436.28"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2023-01-01",2023,1,"4","1","1","85482","2932","103.39","0.00","43.45","4277.17","-4239.81","0.02","1069.29","42.03","0.00","103.39"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2023-02-01",2023,2,"3","4","4","70477","2478","224.86","0.00","102.00","3499.61","-3441.23","0.06","1166.54","45.36","0.00","56.22"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2023-03-01",2023,3,"4","5","11","105853","3592","1443.29","66.34","509.33","4942.48","-4522.18","0.29","1235.62","35.29","9.09","288.66"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2023-04-01",2023,4,"2","4","9","112705","3473","1250.07","44.11","444.97","4652.89","-4290.03","0.27","2326.45","35.60","11.11","312.52"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2023-05-01",2023,5,"5","9","12","123638","4003","1604.66","1298.70","481.23","5491.09","-5117.69","0.29","1098.22","29.99","8.33","178.30"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2023-06-01",2023,6,"5","13","17","116524","3572","1296.69","843.23","578.38","5091.88","-4630.61","0.25","1018.38","44.60","11.76","99.75"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2023-07-01",2023,7,"4","13","21","102140","3493","6851.93","0.00","1787.12","5091.55","-3550.09","1.35","1272.89","26.08","0.00","527.07"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2023-08-01",2023,8,"4","13","26","103713","3637","4612.35","753.87","1309.10","5486.52","-4426.77","0.84","1371.63","28.38","3.85","354.80"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2023-09-01",2023,9,"5","14","22","126114","4340","1624.85","0.00","723.40","6221.23","-5689.94","0.26","1244.25","44.52","0.00","116.06"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2023-10-01",2023,10,"4","13","27","157862","5011","2627.03","585.79","1045.99","6824.99","-5998.30","0.38","1706.25","39.82","3.70","202.08"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2023-11-01",2023,11,"11","27","51","168117","5808","7031.33","1561.53","2613.83","7724.91","-5544.57","0.91","702.26","37.17","9.80","260.42"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2023-12-01",2023,12,"7","30","57","198739","6591","14282.90","978.46","3817.29","9024.68","-5775.35","1.58","1289.24","26.73","5.26","476.10"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2024-01-01",2024,1,"1","21","27","121148","4092","3041.44","247.40","993.81","5516.26","-4760.96","0.55","5516.26","32.68","7.41","144.83"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2024-02-01",2024,2,"4","21","34","96662","3044","6496.61","567.11","2086.13","4475.83","-2713.92","1.45","1118.96","32.11","11.76","309.36"
"Amazon Ads_PROMO_4","Amazon Ads","APAC","2024-03-01",2024,3,"4","24","36","132190","4148","5636.26","614.34","1781.65","5905.25","-4437.15","0.95","1476.31","31.61","5.56","234.84"
